block_id,pali_token,english_rendering,clause_index,method,source_snippet,english_snippet
1-1,anabhijjhā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",absence_of_malice,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,abyāpādo,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",right_views,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,sammādiṭṭhi,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",conscientiousness,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,hirī,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",fear_of_blame,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,ottappaṃ,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",serenity_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyapassaddhi,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",serenity_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittapassaddhi,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",lightness_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyalahutā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",lightness_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittalahutā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",plasticity_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyamudutā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",plasticity_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittamudutā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",facility_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyakammaññatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",facility_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittakammaññatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",fitness_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyapāguññatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",fitness_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittapāguññatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",directness_of_mental_factors,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,kāyujukatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",directness_of_mind,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,cittujukatā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",mindfulness,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,sati,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",intelligence,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,sampajaññaṃ,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",quiet,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,samatho,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",intuition,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,vipassanā,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",grasp,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,paggāho,"is,",0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,"hoti,",balance,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,avikkhepo,is;,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,hoti;,those,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,pana,at_that,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,tasmiṃ,occasion,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,samaye,others_also,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,aññepi,are,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,atthi,causally_induced,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,paṭiccasamuppannā,incorporeal,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,arūpino,States,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,–,these,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
1-1,ime,States,0,gloss,1. Katame dhammā kusalā? Yasmiṃ samaye kāmāvacaraṃ kusalaṃ cittaṃ uppannaṃ hoti somanassasahagataṃ ñāṇasampayuttaṃ rū...,"Which are the states that are good? When a good thought concerning the sensuous universe has risen, which is accompan..."
